Wall time,Step,Value
1738572589.294925,499,0.041654929518699646
1738574958.189103,999,0.04074137285351753
1738577659.553619,1499,0.04038285091519356
1738580093.094207,1999,0.039791952818632126
1738582597.6290586,2499,0.04014786705374718
1738585132.0068243,2999,0.041091471910476685
1738587510.0102746,3499,0.040440093725919724
1738589925.610535,3999,0.040750935673713684
1738592620.7856824,4499,0.0416090302169323
1738594963.8103766,4999,0.039684467017650604
1738597319.5145993,5499,0.04100968316197395
1738599880.4950736,5999,0.0400916263461113
1738602201.8012323,6499,0.03978760913014412
1738604513.8017519,6999,0.039847031235694885
1738607126.7550602,7499,0.03966192528605461
1738609751.4354763,7999,0.040368810296058655
1738612034.8936152,8499,0.040103327482938766
1738614614.2908,8999,0.03874870017170906
1738616931.8093472,9499,0.03992238640785217
1738619379.3080142,9999,0.03862927109003067
1738622162.7142918,10499,0.03896252438426018
1738624572.2514002,10999,0.038855355232954025
1738627053.8607042,11499,0.03923407196998596
1738629882.043555,11999,0.03878642991185188
1738632514.8699658,12499,0.03942873701453209
1738634883.7689486,12999,0.03849974647164345
1738637593.33889,13499,0.03941365331411362
1738640058.46789,13999,0.03920774906873703
1738642606.2967691,14499,0.038556262850761414
1738645096.508453,14999,0.03950454667210579
1738647500.2503219,15499,0.03908855468034744
1738649965.936099,15999,0.03823251649737358
1738652602.23076,16499,0.03868270292878151
1738655086.258639,16999,0.03826453164219856
1738657563.4422498,17499,0.03819222003221512
1738660089.3699713,17999,0.03868092596530914
1738662502.9245412,18499,0.038800787180662155
1738664784.054066,18999,0.038579221814870834
1738667097.53324,19499,0.03811576962471008
1738669303.9054492,19999,0.038610100746154785
1738671545.1742764,20499,0.03851965814828873
1738673908.4601407,20999,0.0377332828938961
1738676160.5741916,21499,0.03747984766960144
1738678458.5030754,21999,0.037712931632995605
1738680815.6548023,22499,0.03746988624334335
1738683128.9910493,22999,0.03735736757516861
1738685439.7475162,23499,0.03722032532095909
1738687833.2944996,23999,0.03772234544157982
1738690160.8239765,24499,0.037952203303575516
1738692507.5610635,24999,0.037521734833717346
1738694846.666375,25499,0.03805875405669212
1738697084.6775718,25999,0.03787367045879364
1738699338.9903407,26499,0.037812490016222
1738701630.4411438,26999,0.03678695112466812
1738703873.9629726,27499,0.03743692487478256
1738706150.823785,27999,0.03777068108320236
1738708505.3902824,28499,0.03882945701479912
1738710802.7306716,28999,0.03799979016184807
1738713118.306714,29499,0.03838086873292923
1738715501.5075696,29999,0.03792759031057358
1738717788.178175,30499,0.03790309280157089
1738720082.8210483,30999,0.03619708493351936
1738722460.7580364,31499,0.03734176978468895
1738724797.4372833,31999,0.038269735872745514
1738727084.4300354,32499,0.03753383457660675
1738729448.9490354,32999,0.03779095783829689
1738731741.601305,33499,0.03687801957130432
1738734033.2931688,33999,0.03680374473333359
1738736410.2616284,34499,0.036306578665971756
1738738730.0937316,34999,0.03789771348237991
1738741025.7455213,35499,0.036452516913414
1738743416.4833038,35999,0.03532378003001213
1738745735.7039268,36499,0.03602118417620659
1738748035.4793694,36999,0.03692713379859924
1738750755.8504775,37499,0.03679850697517395
1738753273.8487298,37999,0.03692116588354111
1738755620.0691962,38499,0.03668613359332085
1738758019.3727732,38999,0.03699721023440361
1738760299.8341036,39499,0.03663814440369606
1738762558.193215,39999,0.03622552379965782
1738764966.6937497,40499,0.036510542035102844
1738767281.7820313,40999,0.03695870190858841
1738769596.1253135,41499,0.03556181862950325
1738771965.1544719,41999,0.03647088259458542
1738774262.2418854,42499,0.03590252622961998
1738776551.3949382,42999,0.03553576022386551
1738778953.9949234,43499,0.03611569106578827
1738781286.1325262,43999,0.03667901083827019
1738783602.240163,44499,0.03681935369968414
1738785927.0697312,44999,0.03601141273975372
1738788258.5557303,45499,0.03557902202010155
1738790559.628132,45999,0.03525340184569359
1738792909.566854,46499,0.035591285675764084
1738795205.3030825,46999,0.03481417894363403
1738797507.3687637,47499,0.036173056811094284
1738799890.798726,47999,0.03560624271631241
1738802168.8515418,48499,0.03539859130978584
1738804447.0780895,48999,0.03581169247627258
1738806781.338805,49499,0.03590303659439087
